,id,title,location,city,price,original_price,discount,m2,hab,floor,air,terrace,storage,elevator,garage,outside,wardrobes,pool,garden,satus,energy,co2
996,105819467,Estudio en venta en calle d'Homer,El Putxet i el Farró, Barcelona,360000,360000,0,151.0,,Bajo exterior sin ascensor,False,False,False,True,False,True,True,False,False,Buen estado,,
997,103549066,Piso en venta en Carrer del Berlinès,Sant Gervasi - La Bonanova, Barcelona,730000,730000,0,86.0,2.0,Bajo con ascensor,False,False,True,True,False,False,False,False,False,Nueva,108,
998,103549058,Piso en venta en Carrer del Berlinès,Sant Gervasi - La Bonanova, Barcelona,735000,735000,0,84.0,2.0,Bajo con ascensor,False,False,True,True,False,False,False,False,False,Nueva,108,
999,105972043,Piso en venta en calle del Doctor Carulla,Les Tres Torres, Barcelona,1200000,1200000,0,106.0,3.0,Planta 1ª exterior con ascensor,True,True,False,True,True,True,False,False,False,Buen estado,,
1000,105960553,Piso en venta en calle de Maria Auxiliadora,Les Tres Torres, Barcelona,700000,700000,0,90.0,3.0,Bajo exterior con ascensor,False,True,False,True,False,True,True,False,False,Buen estado,,
1001,103800216,Piso en venta en calle de Muntaner,Sant Gervasi - Galvany, Barcelona,750000,750000,0,157.0,4.0,Planta 1ª interior con ascensor,False,False,True,True,False,False,False,False,False,Buen estado,128,26
1002,97053034,Piso en venta en calle Balmes,Sant Gervasi - Galvany, Barcelona,495000,495000,0,100.0,4.0,Planta 1ª exterior con ascensor,True,False,False,True,False,True,False,False,False,Buen estado,130,78
1003,105433832,Ático en venta en calle de Rafael Batlle,Les Tres Torres, Barcelona,789000,789000,0,87.0,3.0,Planta 6ª exterior con ascensor,True,True,False,True,False,True,False,False,False,Buen estado,117,37
1004,36707198,"Piso en venta en calle Major de Sarrià, 5",Sarrià, Barcelona,850000,"
890000 €
",0,162.0,4.0,Planta 1ª exterior con ascensor,True,True,True,True,False,True,True,False,False,Buen estado,148,32
1005,106034844,Piso en venta en via Augusta,Sarrià, Barcelona,1275000,1275000,0,185.0,5.0,Planta 6ª exterior con ascensor,False,True,True,True,True,True,True,False,False,Buen estado,166,35
1006,104100472,Piso en venta en via Augusta,Sant Gervasi - Galvany, Barcelona,750000,750000,0,67.0,2.0,Planta 4ª exterior con ascensor,True,False,True,True,True,True,True,False,False,Buen estado,,
